time	v(bus04)-v(bus03)	V(bus03)	V(bus04)	V(vinn)	V(vinp)
Step Information: Ibias=63µ  (Run: 1/3)
8.531742083024707e-02	-1.431544e-01	8.341162e-01	6.909618e-01	1.329355e+00	1.170645e+00
8.541507708024706e-02	-1.669038e-01	8.366880e-01	6.697842e-01	1.353769e+00	1.146231e+00
8.551273333024706e-02	-1.807847e-01	8.381919e-01	6.574072e-01	1.378183e+00	1.121817e+00
8.561038958024705e-02	-1.879041e-01	8.389637e-01	6.510596e-01	1.402597e+00	1.097403e+00
8.570804583024705e-02	-1.912896e-01	8.393312e-01	6.480415e-01	1.427011e+00	1.072989e+00
8.580570208024704e-02	-1.929308e-01	8.395094e-01	6.465786e-01	1.451426e+00	1.048574e+00
8.590335833024704e-02	-1.938549e-01	8.396099e-01	6.457549e-01	1.475840e+00	1.024160e+00
8.600101458024703e-02	-1.945118e-01	8.396814e-01	6.451696e-01	1.500254e+00	9.997464e-01
8.609867083024703e-02	-1.950723e-01	8.397425e-01	6.446702e-01	1.524668e+00	9.753323e-01
8.619632708024702e-02	-1.955944e-01	8.397994e-01	6.442050e-01	1.549082e+00	9.509183e-01
8.629398333024701e-02	-1.960961e-01	8.398541e-01	6.437579e-01	1.573496e+00	9.265042e-01
8.639163958024701e-02	-1.965839e-01	8.399073e-01	6.433234e-01	1.597910e+00	9.020901e-01
8.648929583024700e-02	-1.970600e-01	8.399591e-01	6.428992e-01	1.622324e+00	8.776761e-01
8.658695208024700e-02	-1.975258e-01	8.400100e-01	6.424842e-01	1.646738e+00	8.532620e-01
8.668460833024699e-02	-1.979824e-01	8.400598e-01	6.420774e-01	1.671152e+00	8.288479e-01
8.678226458024699e-02	-1.984305e-01	8.401086e-01	6.416782e-01	1.695566e+00	8.044339e-01
8.687992083024698e-02	-1.988709e-01	8.401567e-01	6.412858e-01	1.719980e+00	7.800198e-01
8.707523333024697e-02	-1.997311e-01	8.402505e-01	6.405194e-01	1.768808e+00	7.311917e-01
8.912601458024685e-02	-2.077152e-01	8.411220e-01	6.334068e-01	2.281504e+00	2.184964e-01
8.932132708024684e-02	-2.083478e-01	8.411911e-01	6.328433e-01	2.330332e+00	1.696682e-01
8.951663958024683e-02	-2.088862e-01	8.412498e-01	6.323636e-01	2.379160e+00	1.208401e-01
8.980960833024682e-02	-2.094845e-01	8.413152e-01	6.318307e-01	2.452402e+00	4.759792e-02
9.000000000000016e-02	-2.097640e-01	8.413457e-01	6.315817e-01	2.500000e+00	1.332268e-15
9.002782062592617e-02	-2.097282e-01	8.413416e-01	6.316134e-01	2.493045e+00	6.955157e-03
9.013910312963019e-02	-2.095673e-01	8.413240e-01	6.317567e-01	2.465224e+00	3.477578e-02
9.023675937963019e-02	-2.094051e-01	8.413062e-01	6.319011e-01	2.440810e+00	5.918984e-02
9.033441562963018e-02	-2.092201e-01	8.412860e-01	6.320659e-01	2.416396e+00	8.360391e-02
9.043207187963018e-02	-2.090085e-01	8.412629e-01	6.322544e-01	2.391982e+00	1.080180e-01
9.062738437963017e-02	-2.084995e-01	8.412073e-01	6.327078e-01	2.343154e+00	1.568461e-01
9.101800937963014e-02	-2.072126e-01	8.410666e-01	6.338540e-01	2.245498e+00	2.545024e-01
9.131097812963013e-02	-2.061484e-01	8.409504e-01	6.348019e-01	2.172256e+00	3.277445e-01
9.199457187963009e-02	-2.035484e-01	8.406665e-01	6.371181e-01	2.001357e+00	4.986430e-01
9.326410312963002e-02	-1.982185e-01	8.400849e-01	6.418664e-01	1.683974e+00	8.160258e-01
9.336175937963001e-02	-1.977665e-01	8.400356e-01	6.422691e-01	1.659560e+00	8.404399e-01
9.345941562963000e-02	-1.973057e-01	8.399853e-01	6.426796e-01	1.635146e+00	8.648539e-01
9.355707187963000e-02	-1.968352e-01	8.399340e-01	6.430988e-01	1.610732e+00	8.892680e-01
9.365472812962999e-02	-1.963539e-01	8.398815e-01	6.435276e-01	1.586318e+00	9.136820e-01
9.375238437962999e-02	-1.958599e-01	8.398276e-01	6.439677e-01	1.561904e+00	9.380961e-01
9.385004062962998e-02	-1.953497e-01	8.397720e-01	6.444223e-01	1.537490e+00	9.625102e-01
9.394769687962998e-02	-1.948131e-01	8.397135e-01	6.449003e-01	1.513076e+00	9.869242e-01
9.404535312962997e-02	-1.942185e-01	8.396485e-01	6.454301e-01	1.488662e+00	1.011338e+00
9.414300937962997e-02	-1.934679e-01	8.395666e-01	6.460987e-01	1.464248e+00	1.035752e+00
9.424066562962996e-02	-1.922859e-01	8.394373e-01	6.471514e-01	1.439834e+00	1.060166e+00
9.433832187962995e-02	-1.899934e-01	8.391864e-01	6.491930e-01	1.415420e+00	1.084580e+00
9.443597812962995e-02	-1.851472e-01	8.386561e-01	6.535089e-01	1.391006e+00	1.108994e+00
9.453363437962994e-02	-1.752248e-01	8.375716e-01	6.623468e-01	1.366591e+00	1.133409e+00
9.463129062962994e-02	-1.569758e-01	8.355809e-01	6.786051e-01	1.342177e+00	1.157823e+00
9.472894687962993e-02	-1.279072e-01	8.324161e-01	7.045089e-01	1.317763e+00	1.182237e+00
9.482660312962993e-02	-8.796179e-02	8.280714e-01	7.401096e-01	1.293349e+00	1.206651e+00
9.492425937962992e-02	-3.983426e-02	8.228319e-01	7.829977e-01	1.268935e+00	1.231065e+00
9.502191562962992e-02	1.204455e-02	8.171658e-01	8.292103e-01	1.244521e+00	1.255479e+00
9.511957187962991e-02	6.264514e-02	8.116106e-01	8.742557e-01	1.220107e+00	1.279893e+00
9.521722812962991e-02	1.071270e-01	8.066972e-01	9.138243e-01	1.195693e+00	1.304307e+00
9.531488437962990e-02	1.417450e-01	8.028512e-01	9.445962e-01	1.171279e+00	1.328721e+00
9.541254062962989e-02	1.650702e-01	8.002476e-01	9.653177e-01	1.146865e+00	1.353135e+00
9.551019687962989e-02	1.785406e-01	7.987385e-01	9.772791e-01	1.122451e+00	1.377549e+00
9.560785312962988e-02	1.853403e-01	7.979747e-01	9.833150e-01	1.098037e+00	1.401963e+00
9.570550937962988e-02	1.885244e-01	7.976164e-01	9.861408e-01	1.073623e+00	1.426377e+00
9.580316562962987e-02	1.900567e-01	7.974437e-01	9.875005e-01	1.049209e+00	1.450791e+00
9.590082187962987e-02	1.909242e-01	7.973459e-01	9.882702e-01	1.024795e+00	1.475205e+00
9.599847812962986e-02	1.915483e-01	7.972754e-01	9.888238e-01	1.000381e+00	1.499619e+00
9.609613437962986e-02	1.920857e-01	7.972147e-01	9.893004e-01	9.759664e-01	1.524034e+00
9.619379062962985e-02	1.925880e-01	7.971579e-01	9.897459e-01	9.515523e-01	1.548448e+00
9.746332187962978e-02	1.981632e-01	7.965268e-01	9.946899e-01	6.341695e-01	1.865830e+00
9.883050937962970e-02	2.032031e-01	7.959555e-01	9.991586e-01	2.923726e-01	2.207627e+00
9.912347812962968e-02	2.040616e-01	7.958583e-01	9.999198e-01	2.191305e-01	2.280869e+00
9.941644687962967e-02	2.046775e-01	7.957884e-01	1.000466e+00	1.458883e-01	2.354112e+00
9.980707187962964e-02	2.051846e-01	7.957309e-01	1.000916e+00	4.823203e-02	2.451768e+00
9.990472812962964e-02	2.052732e-01	7.957209e-01	1.000994e+00	2.381797e-02	2.476182e+00
1.000000000000000e-01	2.053512e-01	7.957121e-01	1.001063e+00	4.085621e-14	2.500000e+00
Step Information: Ibias=200µ  (Run: 3/3)
0.000000000000000e+00	3.988553e-01	8.901643e-01	1.289020e+00	0.000000e+00	2.500000e+00
6.162812496768311e-04	3.979546e-01	8.902494e-01	1.288204e+00	1.540703e-01	2.345930e+00
1.006906249676831e-03	3.969874e-01	8.903406e-01	1.287328e+00	2.517266e-01	2.248273e+00
1.397531249676831e-03	3.954833e-01	8.904826e-01	1.285966e+00	3.493828e-01	2.150617e+00
1.885812499676832e-03	3.927014e-01	8.907449e-01	1.283446e+00	4.714531e-01	2.028547e+00
3.545968749676833e-03	3.789023e-01	8.920447e-01	1.270947e+00	8.864922e-01	1.613508e+00
3.643624999676833e-03	3.777825e-01	8.921500e-01	1.269933e+00	9.109063e-01	1.589094e+00
3.741281249676833e-03	3.765917e-01	8.922621e-01	1.268854e+00	9.353203e-01	1.564680e+00
3.838937499676833e-03	3.753011e-01	8.923835e-01	1.267685e+00	9.597344e-01	1.540266e+00
3.936593749676833e-03	3.738354e-01	8.925215e-01	1.266357e+00	9.841484e-01	1.515852e+00
4.034249999676833e-03	3.719931e-01	8.926950e-01	1.264688e+00	1.008562e+00	1.491438e+00
4.131906249676832e-03	3.692652e-01	8.929520e-01	1.262217e+00	1.032977e+00	1.467023e+00
4.229562499676832e-03	3.645005e-01	8.934011e-01	1.257902e+00	1.057391e+00	1.442609e+00
4.327218749676832e-03	3.554436e-01	8.942541e-01	1.249698e+00	1.081805e+00	1.418195e+00
4.424874999676831e-03	3.385785e-01	8.958390e-01	1.234418e+00	1.106219e+00	1.393781e+00
4.522531249676831e-03	3.100598e-01	8.985097e-01	1.208570e+00	1.130633e+00	1.369367e+00
4.620187499676831e-03	2.675732e-01	9.024704e-01	1.170044e+00	1.155047e+00	1.344953e+00
4.717843749676830e-03	2.115085e-01	9.076712e-01	1.119180e+00	1.179461e+00	1.320539e+00
4.815499999676830e-03	1.444810e-01	9.138629e-01	1.058344e+00	1.203875e+00	1.296125e+00
4.913156249676830e-03	7.010603e-02	9.207169e-01	9.908229e-01	1.228289e+00	1.271711e+00
5.010812499676829e-03	-7.822990e-03	9.279035e-01	9.200805e-01	1.252703e+00	1.247297e+00
5.108468749676829e-03	-8.555335e-02	9.351078e-01	8.495545e-01	1.277117e+00	1.222883e+00
5.206124999676829e-03	-1.593033e-01	9.420143e-01	7.827110e-01	1.301531e+00	1.198469e+00
5.303781249676828e-03	-2.252277e-01	9.482865e-01	7.230588e-01	1.325945e+00	1.174055e+00
5.401437499676828e-03	-2.797425e-01	9.535787e-01	6.738362e-01	1.350359e+00	1.149641e+00
5.499093749676828e-03	-3.204633e-01	9.576197e-01	6.371564e-01	1.374773e+00	1.125227e+00
5.596749999676827e-03	-3.474056e-01	9.603505e-01	6.129450e-01	1.399187e+00	1.100813e+00
5.694406249676827e-03	-3.632059e-01	9.619820e-01	5.987761e-01	1.423602e+00	1.076398e+00
5.792062499676827e-03	-3.717249e-01	9.628742e-01	5.911493e-01	1.448016e+00	1.051984e+00
5.889718749676826e-03	-3.762832e-01	9.633556e-01	5.870724e-01	1.472430e+00	1.027570e+00
5.987374999676826e-03	-3.789560e-01	9.636388e-01	5.846828e-01	1.496844e+00	1.003156e+00
6.085031249676826e-03	-3.808027e-01	9.638348e-01	5.830321e-01	1.521258e+00	9.787422e-01
6.182687499676825e-03	-3.822942e-01	9.639933e-01	5.816991e-01	1.545672e+00	9.543281e-01
6.280343749676825e-03	-3.836175e-01	9.641342e-01	5.805167e-01	1.570086e+00	9.299141e-01
6.377999999676824e-03	-3.848425e-01	9.642648e-01	5.794222e-01	1.594500e+00	9.055000e-01
6.475656249676824e-03	-3.859967e-01	9.643880e-01	5.783913e-01	1.618914e+00	8.810859e-01
6.573312499676824e-03	-3.870931e-01	9.645051e-01	5.774120e-01	1.643328e+00	8.566719e-01
6.670968749676823e-03	-3.881400e-01	9.646171e-01	5.764772e-01	1.667742e+00	8.322578e-01
6.768624999676823e-03	-3.891432e-01	9.647246e-01	5.755814e-01	1.692156e+00	8.078437e-01
6.866281249676823e-03	-3.901076e-01	9.648280e-01	5.747204e-01	1.716570e+00	7.834297e-01
6.963937499676822e-03	-3.910373e-01	9.649278e-01	5.738905e-01	1.740984e+00	7.590156e-01
7.061593749676822e-03	-3.919358e-01	9.650244e-01	5.730885e-01	1.765398e+00	7.346016e-01
7.256906249676821e-03	-3.936510e-01	9.652089e-01	5.715579e-01	1.814227e+00	6.857734e-01
8.428781249676817e-03	-4.023814e-01	9.661538e-01	5.637724e-01	2.107195e+00	3.928047e-01
8.819406249676816e-03	-4.048063e-01	9.664179e-01	5.616117e-01	2.204852e+00	2.951484e-01
9.112374999676815e-03	-4.063197e-01	9.665831e-01	5.602634e-01	2.278094e+00	2.219062e-01
9.502999999676813e-03	-4.077783e-01	9.667425e-01	5.589643e-01	2.375750e+00	1.242500e-01
9.954656251939132e-03	-4.088462e-01	9.668595e-01	5.580133e-01	2.488664e+00	1.133594e-02
1.000000000000000e-02	-4.089275e-01	9.668684e-01	5.579409e-01	2.500000e+00	0.000000e+00
1.000453437480609e-02	-4.089196e-01	9.668674e-01	5.579478e-01	2.498866e+00	1.133594e-03
1.006801562209130e-02	-4.088038e-01	9.668547e-01	5.580509e-01	2.482996e+00	1.700391e-02
1.014056561898869e-02	-4.086606e-01	9.668390e-01	5.581784e-01	2.464859e+00	3.514140e-02
1.023822186898869e-02	-4.084511e-01	9.668159e-01	5.583648e-01	2.440444e+00	5.955547e-02
1.033587811898869e-02	-4.082196e-01	9.667906e-01	5.585710e-01	2.416030e+00	8.396953e-02
1.043353436898869e-02	-4.079615e-01	9.667623e-01	5.588008e-01	2.391616e+00	1.083836e-01
1.062884686898869e-02	-4.073530e-01	9.666957e-01	5.593426e-01	2.342788e+00	1.572117e-01
1.092181561898869e-02	-4.061614e-01	9.665654e-01	5.604039e-01	2.269546e+00	2.304539e-01
1.131244061898869e-02	-4.040254e-01	9.663322e-01	5.623068e-01	2.171890e+00	3.281102e-01
1.160540936898869e-02	-4.021555e-01	9.661286e-01	5.639731e-01	2.098648e+00	4.013523e-01
1.228900311898868e-02	-3.973016e-01	9.656021e-01	5.683005e-01	1.927749e+00	5.722508e-01
1.307025311898868e-02	-3.907153e-01	9.648923e-01	5.741770e-01	1.732437e+00	7.675633e-01
1.316790936898868e-02	-3.897738e-01	9.647912e-01	5.750174e-01	1.708023e+00	7.919773e-01
1.326556561898868e-02	-3.887963e-01	9.646864e-01	5.758901e-01	1.683609e+00	8.163914e-01
1.336322186898868e-02	-3.877786e-01	9.645774e-01	5.767988e-01	1.659195e+00	8.408055e-01
1.346087811898868e-02	-3.867152e-01	9.644636e-01	5.777484e-01	1.634781e+00	8.652195e-01
1.355853436898868e-02	-3.855997e-01	9.643444e-01	5.787446e-01	1.610366e+00	8.896336e-01
1.365619061898868e-02	-3.844227e-01	9.642187e-01	5.797961e-01	1.585952e+00	9.140477e-01
1.375384686898868e-02	-3.831676e-01	9.640849e-01	5.809173e-01	1.561538e+00	9.384617e-01
1.385150311898868e-02	-3.817971e-01	9.639390e-01	5.821419e-01	1.537124e+00	9.628758e-01
1.394915936898868e-02	-3.802124e-01	9.637704e-01	5.835580e-01	1.512710e+00	9.872898e-01
1.404681561898868e-02	-3.781521e-01	9.635515e-01	5.853994e-01	1.488296e+00	1.011704e+00
1.414447186898868e-02	-3.749813e-01	9.632154e-01	5.882340e-01	1.463882e+00	1.036118e+00
1.424212811898868e-02	-3.693330e-01	9.626191e-01	5.932860e-01	1.439468e+00	1.060532e+00
1.433978436898868e-02	-3.586890e-01	9.615047e-01	6.028157e-01	1.415054e+00	1.084946e+00
1.443744061898868e-02	-3.393989e-01	9.595131e-01	6.201143e-01	1.390640e+00	1.109360e+00
1.453509686898868e-02	-3.078204e-01	9.563168e-01	6.484963e-01	1.366226e+00	1.133774e+00
1.463275311898868e-02	-2.621454e-01	9.518004e-01	6.896550e-01	1.341812e+00	1.158188e+00
1.473040936898868e-02	-2.032864e-01	9.461150e-01	7.428285e-01	1.317398e+00	1.182602e+00
1.482806561898868e-02	-1.341866e-01	9.395722e-01	8.053855e-01	1.292984e+00	1.207016e+00
1.492572186898868e-02	-5.860341e-02	9.325193e-01	8.739159e-01	1.268570e+00	1.231430e+00
1.502337811898868e-02	1.962340e-02	9.252844e-01	9.449078e-01	1.244156e+00	1.255844e+00
1.512103436898867e-02	9.673333e-02	9.181805e-01	1.014914e+00	1.219741e+00	1.280259e+00
1.521869061898867e-02	1.689633e-01	9.115270e-01	1.080490e+00	1.195327e+00	1.304673e+00
1.531634686898867e-02	2.325405e-01	9.056572e-01	1.138198e+00	1.170913e+00	1.329087e+00
1.541400311898867e-02	2.840767e-01	9.008834e-01	1.184960e+00	1.146499e+00	1.353501e+00
1.551165936898867e-02	3.215891e-01	8.973975e-01	1.218987e+00	1.122085e+00	1.377915e+00
1.560931561898867e-02	3.456456e-01	8.951558e-01	1.240801e+00	1.097671e+00	1.402329e+00
1.570697186898867e-02	3.593105e-01	8.938798e-01	1.253190e+00	1.073257e+00	1.426743e+00
1.580462811898867e-02	3.665160e-01	8.932058e-01	1.259722e+00	1.048843e+00	1.451157e+00
1.590228436898868e-02	3.703751e-01	8.928443e-01	1.263219e+00	1.024429e+00	1.475571e+00
1.599994061898868e-02	3.727037e-01	8.926259e-01	1.265330e+00	1.000015e+00	1.499985e+00
1.609759686898868e-02	3.743771e-01	8.924688e-01	1.266846e+00	9.756008e-01	1.524399e+00
1.619525311898868e-02	3.757675e-01	8.923382e-01	1.268106e+00	9.511867e-01	1.548813e+00
1.629290936898868e-02	3.770181e-01	8.922206e-01	1.269239e+00	9.267727e-01	1.573227e+00
1.639056561898868e-02	3.781818e-01	8.921112e-01	1.270293e+00	9.023586e-01	1.597641e+00
1.795306561898870e-02	3.916338e-01	8.908449e-01	1.282479e+00	5.117336e-01	1.988266e+00
1.853900311898871e-02	3.951753e-01	8.905111e-01	1.285686e+00	3.652492e-01	2.134751e+00
1.892962811898872e-02	3.967856e-01	8.903593e-01	1.287145e+00	2.675930e-01	2.232407e+00
1.941790936898873e-02	3.980209e-01	8.902429e-01	1.288264e+00	1.455227e-01	2.354477e+00
2.000000000000000e-02	3.988554e-01	8.901642e-01	1.289020e+00	0.000000e+00	2.500000e+00
2.002814281430338e-02	3.988250e-01	8.901672e-01	1.288992e+00	7.035703e-03	2.492964e+00
2.062899532151691e-02	3.979293e-01	8.902518e-01	1.288181e+00	1.572488e-01	2.342751e+00
2.101962032151692e-02	3.969481e-01	8.903444e-01	1.287292e+00	2.549051e-01	2.245095e+00
2.141024532151692e-02	3.954231e-01	8.904883e-01	1.285911e+00	3.525613e-01	2.147439e+00
2.189852657151693e-02	3.926191e-01	8.907527e-01	1.283372e+00	4.746316e-01	2.025368e+00
2.355868282151695e-02	3.787599e-01	8.920581e-01	1.270818e+00	8.896707e-01	1.610329e+00
2.365633907151695e-02	3.776319e-01	8.921642e-01	1.269796e+00	9.140848e-01	1.585915e+00
2.375399532151696e-02	3.764302e-01	8.922773e-01	1.268708e+00	9.384989e-01	1.561501e+00
2.385165157151696e-02	3.751226e-01	8.924003e-01	1.267523e+00	9.629129e-01	1.537087e+00
2.394930782151696e-02	3.736237e-01	8.925414e-01	1.266165e+00	9.873270e-01	1.512673e+00
2.404696407151696e-02	3.717045e-01	8.927221e-01	1.264427e+00	1.011741e+00	1.488259e+00
2.414462032151696e-02	3.687953e-01	8.929963e-01	1.261792e+00	1.036155e+00	1.463845e+00
2.424227657151696e-02	3.636279e-01	8.934833e-01	1.257111e+00	1.060569e+00	1.439431e+00
2.433993282151696e-02	3.537759e-01	8.944110e-01	1.248187e+00	1.084983e+00	1.415017e+00
2.443758907151697e-02	3.355983e-01	8.961186e-01	1.231717e+00	1.109397e+00	1.390603e+00
2.453524532151697e-02	3.053392e-01	8.989508e-01	1.204290e+00	1.133811e+00	1.366189e+00
2.463290157151697e-02	2.610042e-01	9.030811e-01	1.164085e+00	1.158225e+00	1.341775e+00
2.473055782151697e-02	2.033308e-01	9.084279e-01	1.111759e+00	1.182639e+00	1.317361e+00
2.482821407151697e-02	1.351330e-01	9.147249e-01	1.049858e+00	1.207054e+00	1.292946e+00
2.492587032151697e-02	6.008118e-02	9.216405e-01	9.817217e-01	1.231468e+00	1.268532e+00
2.502352657151697e-02	-1.803392e-02	9.288470e-01	9.108131e-01	1.255882e+00	1.244118e+00
2.512118282151697e-02	-9.546208e-02	9.360307e-01	8.405687e-01	1.280296e+00	1.219704e+00
2.521883907151698e-02	-1.684108e-01	9.428743e-01	7.744634e-01	1.304710e+00	1.195290e+00
2.531649532151698e-02	-2.330393e-01	9.490380e-01	7.159987e-01	1.329124e+00	1.170876e+00
2.541415157151698e-02	-2.858529e-01	9.541796e-01	6.683267e-01	1.353538e+00	1.146462e+00
2.551180782151698e-02	-3.247181e-01	9.580474e-01	6.333294e-01	1.377952e+00	1.122048e+00
2.560946407151698e-02	-3.500148e-01	9.606181e-01	6.106033e-01	1.402366e+00	1.097634e+00
2.570712032151698e-02	-3.646454e-01	9.621321e-01	5.974867e-01	1.426780e+00	1.073220e+00
2.580477657151698e-02	-3.724858e-01	9.629544e-01	5.904686e-01	1.451194e+00	1.048806e+00
2.590243282151699e-02	-3.767071e-01	9.634005e-01	5.866933e-01	1.475608e+00	1.024392e+00
2.600008907151699e-02	-3.792289e-01	9.636678e-01	5.844388e-01	1.500022e+00	9.999777e-01
2.609774532151699e-02	-3.810111e-01	9.638569e-01	5.828458e-01	1.524436e+00	9.755636e-01
2.619540157151699e-02	-3.824737e-01	9.640124e-01	5.815387e-01	1.548850e+00	9.511496e-01
2.629305782151699e-02	-3.837816e-01	9.641516e-01	5.803700e-01	1.573264e+00	9.267355e-01
2.639071407151699e-02	-3.849964e-01	9.642812e-01	5.792848e-01	1.597679e+00	9.023215e-01
2.648837032151699e-02	-3.861426e-01	9.644036e-01	5.782610e-01	1.622093e+00	8.779074e-01
2.658602657151700e-02	-3.872321e-01	9.645200e-01	5.772879e-01	1.646507e+00	8.534933e-01
2.668368282151700e-02	-3.882729e-01	9.646314e-01	5.763584e-01	1.670921e+00	8.290793e-01
2.678133907151700e-02	-3.892708e-01	9.647382e-01	5.754675e-01	1.695335e+00	8.046652e-01
2.687899532151700e-02	-3.902305e-01	9.648412e-01	5.746107e-01	1.719749e+00	7.802511e-01
2.697665157151700e-02	-3.911560e-01	9.649405e-01	5.737846e-01	1.744163e+00	7.558371e-01
2.707430782151700e-02	-3.920507e-01	9.650367e-01	5.729860e-01	1.768577e+00	7.314230e-01
2.726962032151701e-02	-3.937593e-01	9.652206e-01	5.714613e-01	1.817405e+00	6.825949e-01
2.853915157151702e-02	-4.030975e-01	9.662318e-01	5.631343e-01	2.134788e+00	3.652121e-01
2.883212032151703e-02	-4.048788e-01	9.664258e-01	5.615470e-01	2.208030e+00	2.919699e-01
2.912508907151703e-02	-4.063773e-01	9.665894e-01	5.602121e-01	2.281272e+00	2.187277e-01
2.951571407151704e-02	-4.078161e-01	9.667467e-01	5.589306e-01	2.378928e+00	1.210715e-01
3.000000000000004e-02	-4.089275e-01	9.668684e-01	5.579409e-01	2.500000e+00	4.440892e-16
3.000936609284834e-02	-4.089112e-01	9.668665e-01	5.579553e-01	2.497658e+00	2.341523e-03
3.006556264993814e-02	-4.088082e-01	9.668552e-01	5.580469e-01	2.483609e+00	1.639066e-02
3.014049139272454e-02	-4.086606e-01	9.668390e-01	5.581784e-01	2.464877e+00	3.512285e-02
3.023814764272454e-02	-4.084513e-01	9.668160e-01	5.583647e-01	2.440463e+00	5.953691e-02
3.033580389272454e-02	-4.082198e-01	9.667906e-01	5.585709e-01	2.416049e+00	8.395097e-02
3.043346014272454e-02	-4.079618e-01	9.667624e-01	5.588006e-01	2.391635e+00	1.083650e-01
3.062877264272454e-02	-4.073533e-01	9.666957e-01	5.593424e-01	2.342807e+00	1.571932e-01
3.092174139272455e-02	-4.061617e-01	9.665654e-01	5.604036e-01	2.269565e+00	2.304353e-01
3.131236639272455e-02	-4.040259e-01	9.663323e-01	5.623064e-01	2.171908e+00	3.280916e-01
3.160533514272455e-02	-4.021559e-01	9.661286e-01	5.639727e-01	2.098666e+00	4.013338e-01
3.228892889272456e-02	-3.973022e-01	9.656022e-01	5.682999e-01	1.927768e+00	5.722322e-01
3.307017889272457e-02	-3.907160e-01	9.648924e-01	5.741764e-01	1.732455e+00	7.675447e-01
3.316783514272457e-02	-3.897746e-01	9.647913e-01	5.750167e-01	1.708041e+00	7.919588e-01
3.326549139272458e-02	-3.887972e-01	9.646865e-01	5.758893e-01	1.683627e+00	8.163729e-01
3.336314764272458e-02	-3.877794e-01	9.645775e-01	5.767981e-01	1.659213e+00	8.407869e-01
3.346080389272458e-02	-3.867161e-01	9.644637e-01	5.777476e-01	1.634799e+00	8.652010e-01
